DeviceDateTime,Longitude,Latitude,Speed,Di1,Di2,Di3,GroupID,Display Name,osm_id,osm_type,start,end,full_road_name,new_group_id
2023-10-01 06:33:24.000,21.170677,42.667765,21,1,1,1,50.0,Haki Taha,223072799,way,47,7058,Haki_Taha_47_7058,18
2023-10-01 09:09:26.000,21.158285,42.629532,22,1,1,1,51.0,Gjergj Arianiti,50945344,way,674,6850,Gjergj_Arianiti_674_6850,19
2023-10-01 09:09:36.000,21.158493,42.628913,14,1,1,1,51.0,Gjergj Arianiti,50945344,way,674,6850,Gjergj_Arianiti_674_6850,19
2023-10-01 09:10:15.000,21.159057,42.626537,19,1,1,1,51.0,Gjergj Arianiti,50945344,way,674,6850,Gjergj_Arianiti_674_6850,19
2023-10-01 09:10:25.000,21.15909,42.626365,0,1,1,1,51.0,Gjergj Arianiti,50945344,way,674,6850,Gjergj_Arianiti_674_6850,19
2023-10-01 09:10:31.000,21.15909,42.626365,0,1,1,1,52.0,Gjergj Arianiti,50945344,way,674,6850,Gjergj_Arianiti_674_6850,19
2023-10-01 09:10:41.000,21.15909,42.626365,0,1,1,1,52.0,Gjergj Arianiti,50945344,way,674,6850,Gjergj_Arianiti_674_6850,19
2023-10-01 09:10:51.000,21.15909,42.626365,0,1,1,1,52.0,Gjergj Arianiti,50945344,way,674,6850,Gjergj_Arianiti_674_6850,19
2023-10-01 09:11:02.000,21.159137,42.625953,18,1,1,1,52.0,Gjergj Arianiti,50945344,way,674,6850,Gjergj_Arianiti_674_6850,19
2023-10-01 09:11:07.000,21.159165,42.625802,6,1,1,1,52.0,Gjergj Arianiti,50945344,way,674,6850,Gjergj_Arianiti_674_6850,19
2023-10-01 09:11:11.000,21.159222,42.62583,7,1,1,1,52.0,Gjergj Arianiti,50945344,way,674,6850,Gjergj_Arianiti_674_6850,19
2023-10-01 09:11:13.000,21.159215,42.62586,6,1,1,1,52.0,Gjergj Arianiti,50945344,way,674,6850,Gjergj_Arianiti_674_6850,19
2023-10-01 09:11:23.000,21.159155,42.62606,10,1,1,1,52.0,Gjergj Arianiti,50945344,way,674,6850,Gjergj_Arianiti_674_6850,19
2023-10-01 09:11:33.000,21.159107,42.626437,19,1,1,1,52.0,Gjergj Arianiti,50945344,way,674,6850,Gjergj_Arianiti_674_6850,19
2023-10-01 09:12:13.000,21.158495,42.628795,26,1,1,1,52.0,Gjergj Arianiti,50945344,way,674,6850,Gjergj_Arianiti_674_6850,19
2023-10-01 09:12:23.000,21.158337,42.629352,16,1,1,1,52.0,Gjergj Arianiti,50945344,way,674,6850,Gjergj_Arianiti_674_6850,19
2023-10-01 09:12:33.000,21.158278,42.629558,0,1,1,1,52.0,Gjergj Arianiti,50945344,way,674,6850,Gjergj_Arianiti_674_6850,19
2023-10-01 09:32:40.000,21.139245,42.673373,19,1,1,0,54.0,Kolë Parubi,676921266,way,316,7067,Kolë_Parubi_316_7067,20
2023-10-01 09:32:50.000,21.138782,42.672888,16,1,1,0,54.0,Kolë Parubi,676921266,way,316,7067,Kolë_Parubi_316_7067,20
2023-10-01 09:54:56.000,21.170315,42.649288,31,1,1,0,58.0,Besa,669142445,way,7314,1022,Besa_7314_1022,21
2023-10-01 10:35:29.000,21.168087,42.651172,13,1,1,0,70.0,Elez Geci,665333414,way,155,6641,Elez_Geci_155_6641,22
2023-10-01 10:35:30.000,21.168117,42.651143,12,1,1,1,70.0,Elez Geci,665333414,way,155,6641,Elez_Geci_155_6641,22
2023-10-01 10:35:39.000,21.168327,42.651042,0,1,1,1,70.0,Elez Geci,665333414,way,155,6641,Elez_Geci_155_6641,22
2023-10-01 10:35:50.000,21.168327,42.651042,0,1,1,1,70.0,Elez Geci,665333414,way,155,6641,Elez_Geci_155_6641,22
2023-10-01 11:21:48.000,21.14783,42.651442,43,1,1,0,76.0,Dukagjini,281956024,way,2210,6756,Dukagjini_2210_6756,23
2023-10-01 12:04:54.000,21.17465,42.644603,8,1,1,1,81.0,Vehbi Bala,723890380,way,3604,6744,Vehbi_Bala_3604_6744,24
2023-10-01 12:04:57.000,21.174688,42.644642,8,1,1,1,81.0,Vehbi Bala,723890380,way,3604,6744,Vehbi_Bala_3604_6744,24
2023-10-01 12:05:05.000,21.174668,42.644615,7,1,1,1,81.0,Vehbi Bala,723890380,way,3604,6744,Vehbi_Bala_3604_6744,24
2023-10-01 12:09:06.000,21.170188,42.649238,16,1,1,0,81.0,Besa,669142449,way,7314,1022,Besa_7314_1022,25
2023-10-01 12:09:11.000,21.170265,42.649012,18,1,1,0,81.0,Besa,669142449,way,7314,1022,Besa_7314_1022,25
2023-10-01 12:09:14.000,21.17017,42.648907,14,1,1,0,81.0,Besa,233495992,way,7314,1022,Besa_7314_1022,25
2023-10-01 12:09:15.000,21.170098,42.648898,8,1,1,1,81.0,Besa,233495992,way,7314,1022,Besa_7314_1022,25
2023-10-01 12:09:25.000,21.169737,42.648865,11,1,1,1,81.0,Besa,233495992,way,7314,1022,Besa_7314_1022,25
2023-10-02 15:28:25.000,21.173385,42.668028,0,1,1,1,134.0,Nikolla Teslla,233493055,way,7177,1476,Nikolla_Teslla_7177_1476,26
2023-10-02 15:28:35.000,21.173387,42.668032,0,1,1,1,134.0,Nikolla Teslla,233493055,way,7177,1476,Nikolla_Teslla_7177_1476,26
2023-10-02 15:28:42.000,21.173475,42.668007,7,1,1,1,134.0,Nikolla Teslla,233493055,way,7177,1476,Nikolla_Teslla_7177_1476,26
2023-10-02 15:28:52.000,21.173825,42.66796,8,1,1,1,134.0,Nikolla Teslla,233493055,way,7177,1476,Nikolla_Teslla_7177_1476,26
2023-10-02 15:29:02.000,21.174102,42.667895,5,1,1,1,134.0,Nikolla Teslla,233493055,way,7177,1476,Nikolla_Teslla_7177_1476,26
2023-10-02 15:29:12.000,21.1742,42.667888,0,1,1,1,134.0,Nikolla Teslla,233493055,way,7177,1476,Nikolla_Teslla_7177_1476,26
2023-10-02 15:29:22.000,21.1742,42.667888,0,1,1,1,134.0,Nikolla Teslla,233493055,way,7177,1476,Nikolla_Teslla_7177_1476,26
2023-10-02 15:59:18.000,21.192747,42.652242,62,1,1,1,177.0,Mitrush Kuteli,230810528,way,1414,6653,Mitrush_Kuteli_1414_6653,27
2023-10-02 17:03:44.000,21.119657,42.647847,37,1,1,1,221.0,Aziz Abrashi,50799777,way,1876,486,Aziz_Abrashi_1876_486,28
2023-10-02 17:03:54.000,21.121018,42.648225,42,1,1,1,221.0,Aziz Abrashi,50799777,way,1876,486,Aziz_Abrashi_1876_486,28
2023-10-02 17:15:27.000,21.158135,42.65303,10,1,1,1,223.0,Shëndeti,105553001,way,7258,730,Shëndeti_7258_730,29
2023-10-02 17:15:37.000,21.157718,42.653007,10,1,1,1,223.0,Shëndeti,105553001,way,7258,730,Shëndeti_7258_730,29
2023-10-02 17:15:46.000,21.157532,42.652932,7,1,1,1,223.0,Shëndeti,105553001,way,7258,730,Shëndeti_7258_730,29
2023-10-02 17:15:56.000,21.157477,42.652765,7,1,1,1,223.0,Shëndeti,677142672,way,7258,730,Shëndeti_7258_730,29
2023-10-02 17:16:06.000,21.157413,42.652583,7,1,1,1,223.0,Shëndeti,677142672,way,7258,730,Shëndeti_7258_730,29
2023-10-02 17:17:26.000,21.157492,42.65252,0,1,1,1,223.0,Shëndeti,677142672,way,7258,730,Shëndeti_7258_730,29
2023-10-02 17:17:36.000,21.157492,42.65252,0,1,1,1,223.0,Shëndeti,677142672,way,7258,730,Shëndeti_7258_730,29
2023-10-02 17:18:44.000,21.157428,42.652523,6,1,1,1,223.0,Shëndeti,677142672,way,7258,730,Shëndeti_7258_730,29
2023-10-02 17:18:54.000,21.157513,42.65276,10,1,1,1,223.0,Shëndeti,677142672,way,7258,730,Shëndeti_7258_730,29
2023-10-02 17:19:01.000,21.157637,42.65295,10,1,1,1,223.0,Shëndeti,105553001,way,7258,730,Shëndeti_7258_730,29
2023-10-02 17:19:11.000,21.158,42.653053,12,1,1,1,223.0,Shëndeti,105553001,way,7258,730,Shëndeti_7258_730,29
2023-10-02 17:24:31.000,21.154843,42.6463,14,1,1,1,223.0,Ali Vitia,352621692,way,4127,2036,Ali_Vitia_4127_2036,30
2023-10-02 17:24:41.000,21.15438,42.64579,25,1,1,1,223.0,Ali Vitia,352621810,way,4127,2036,Ali_Vitia_4127_2036,30
2023-10-02 17:24:51.000,21.154198,42.645165,24,1,1,1,223.0,Ali Vitia,352621810,way,4127,2036,Ali_Vitia_4127_2036,30
2023-10-02 17:25:01.000,21.154113,42.644867,9,1,1,1,223.0,Ali Vitia,352621810,way,4127,2036,Ali_Vitia_4127_2036,30
2023-10-02 17:25:11.000,21.154015,42.644508,17,1,1,1,223.0,Ali Vitia,485582499,way,4127,2036,Ali_Vitia_4127_2036,30
2023-10-02 17:25:31.000,21.153818,42.643643,0,1,1,1,223.0,Ali Vitia,485582499,way,4127,2036,Ali_Vitia_4127_2036,30
2023-10-02 17:25:51.000,21.153667,42.643103,22,1,1,1,223.0,Ali Vitia,485582499,way,4127,2036,Ali_Vitia_4127_2036,30
2023-10-02 17:26:01.000,21.153512,42.64248,24,1,1,1,223.0,Ali Vitia,485582499,way,4127,2036,Ali_Vitia_4127_2036,30
2023-10-02 17:26:31.000,21.153358,42.64123,14,1,1,1,223.0,Ali Vitia,810279154,way,4127,2036,Ali_Vitia_4127_2036,30
2023-10-02 17:26:51.000,21.152905,42.639997,36,1,1,1,223.0,Ali Vitia,810279154,way,4127,2036,Ali_Vitia_4127_2036,30
2023-10-02 17:27:01.000,21.152635,42.639562,19,1,1,1,223.0,Ali Vitia,810279154,way,4127,2036,Ali_Vitia_4127_2036,30
2023-10-02 17:27:11.000,21.152263,42.638987,32,1,1,1,223.0,Ali Vitia,810279154,way,4127,2036,Ali_Vitia_4127_2036,30
2023-10-02 17:27:21.000,21.151862,42.638142,38,1,1,1,223.0,Ali Vitia,810279154,way,4127,2036,Ali_Vitia_4127_2036,30
2023-10-02 17:27:31.000,21.151337,42.637223,38,1,1,1,223.0,Ali Vitia,810279154,way,4127,2036,Ali_Vitia_4127_2036,30
2023-10-02 17:28:16.000,21.151168,42.63677,24,1,1,1,223.0,Ali Vitia,810279154,way,4127,2036,Ali_Vitia_4127_2036,30
2023-10-02 17:28:26.000,21.151548,42.637383,24,1,1,1,223.0,Ali Vitia,810279154,way,4127,2036,Ali_Vitia_4127_2036,30
2023-10-02 17:28:36.000,21.151895,42.638067,32,1,1,1,223.0,Ali Vitia,810279154,way,4127,2036,Ali_Vitia_4127_2036,30
2023-10-02 17:28:46.000,21.152287,42.638815,35,1,1,1,223.0,Ali Vitia,810279154,way,4127,2036,Ali_Vitia_4127_2036,30
2023-10-02 17:28:56.000,21.152713,42.639525,25,1,1,1,223.0,Ali Vitia,810279154,way,4127,2036,Ali_Vitia_4127_2036,30
2023-10-02 17:29:06.000,21.152968,42.639925,32,1,1,1,223.0,Ali Vitia,810279154,way,4127,2036,Ali_Vitia_4127_2036,30
2023-10-02 17:30:27.000,21.154138,42.644552,18,1,1,1,223.0,Ali Vitia,485582499,way,4127,2036,Ali_Vitia_4127_2036,30
2023-10-02 18:16:49.000,21.162497,42.648307,4,1,1,1,227.0,Mark Dizdari,281663127,way,7312,127,Mark_Dizdari_7312_127,31
2023-10-02 18:16:53.000,21.162522,42.648295,7,1,1,1,227.0,Mark Dizdari,281663127,way,7312,127,Mark_Dizdari_7312_127,31
2023-10-02 18:16:54.000,21.162542,42.64828,7,1,1,0,227.0,Mark Dizdari,281663128,way,7312,127,Mark_Dizdari_7312_127,31
2023-10-02 18:17:03.000,21.162622,42.648068,7,1,1,0,227.0,Mark Dizdari,669741538,way,7312,127,Mark_Dizdari_7312_127,31
2023-10-02 18:49:42.000,21.178595,42.657992,0,1,1,1,229.0,Ymer Prizreni,661851663,way,160,162,Ymer_Prizreni_160_162,32
2023-10-02 18:49:52.000,21.178665,42.657992,15,1,1,1,229.0,Ymer Prizreni,661851663,way,160,162,Ymer_Prizreni_160_162,32
2023-10-02 18:50:02.000,21.178815,42.658022,0,1,1,1,229.0,Ymer Prizreni,45420205,way,160,162,Ymer_Prizreni_160_162,32
2023-10-02 18:50:12.000,21.178815,42.658022,0,1,1,1,229.0,Ymer Prizreni,45420205,way,160,162,Ymer_Prizreni_160_162,32
2023-10-02 18:50:20.000,21.178968,42.65819,20,1,1,1,229.0,Ymer Prizreni,45420205,way,160,162,Ymer_Prizreni_160_162,32
2023-10-02 18:50:24.000,21.178953,42.658393,29,1,1,0,229.0,Ymer Prizreni,45420205,way,160,162,Ymer_Prizreni_160_162,32
2023-10-02 18:50:33.000,21.178878,42.659123,22,1,1,0,229.0,Ymer Prizreni,45420205,way,160,162,Ymer_Prizreni_160_162,32
2023-10-02 18:50:43.000,21.178865,42.659232,0,1,1,0,229.0,Ymer Prizreni,45420205,way,160,162,Ymer_Prizreni_160_162,32
2023-10-02 19:43:25.000,21.154717,42.654947,6,1,1,0,231.0,Musa Tolaj,125550034,way,1101,7017,Musa_Tolaj_1101_7017,33
2023-10-02 19:54:20.000,21.136785,42.658253,20,1,1,0,234.0,Fan S. Noli,31671473,way,112,7064,Fan_S._Noli_112_7064,34
2023-10-02 19:58:02.000,21.121007,42.65028,22,1,1,0,234.0,Ymer Elshani,439754788,way,2112,6869,Ymer_Elshani_2112_6869,35
2023-10-03 05:37:02.000,21.15321,42.653033,0,1,1,0,236.0,Idriz Gjilani,106355369,way,746,747,Idriz_Gjilani_746_747,36
2023-10-03 05:37:12.000,21.15321,42.653033,0,1,1,0,236.0,Idriz Gjilani,106355369,way,746,747,Idriz_Gjilani_746_747,36
2023-10-03 05:37:48.000,21.15594,42.652025,0,1,1,0,236.0,Idriz Gjilani,106355369,way,746,747,Idriz_Gjilani_746_747,36
2023-10-03 05:37:51.000,21.155973,42.651957,8,1,1,0,236.0,Idriz Gjilani,106355369,way,746,747,Idriz_Gjilani_746_747,36
2023-10-03 05:41:36.000,21.162612,42.648193,14,1,1,0,236.0,Mark Dizdari,281663128,way,7312,127,Mark_Dizdari_7312_127,37
2023-10-03 07:16:51.000,21.159665,42.653217,16,1,1,0,256.0,Henri Dunan,105242279,way,723,364,Henri_Dunan_723_364,38
2023-10-03 07:17:00.000,21.15977,42.653642,14,1,1,0,256.0,Henri Dunan,105242279,way,723,364,Henri_Dunan_723_364,38
2023-10-03 07:17:10.000,21.159485,42.653757,0,1,1,0,256.0,Henri Dunan,683092515,way,723,364,Henri_Dunan_723_364,38
2023-10-03 07:17:19.000,21.159353,42.653787,0,1,1,0,256.0,Henri Dunan,683092515,way,723,364,Henri_Dunan_723_364,38
2023-10-03 07:26:09.000,21.148207,42.651522,37,1,1,0,258.0,Dukagjini,281956024,way,2210,6756,Dukagjini_2210_6756,39
2023-10-03 07:26:14.000,21.148702,42.651325,36,1,1,0,258.0,Dukagjini,281956024,way,2210,6756,Dukagjini_2210_6756,39
2023-10-03 07:26:24.000,21.149745,42.650855,27,1,1,0,258.0,Dukagjini,281956024,way,2210,6756,Dukagjini_2210_6756,39
2023-10-03 08:00:38.000,21.136795,42.658148,9,1,1,1,264.0,Fan S. Noli,31671473,way,112,7064,Fan_S._Noli_112_7064,40
2023-10-03 08:01:31.000,21.132245,42.656723,14,1,1,1,264.0,Vasil Laçi,112996758,way,7430,700,Vasil_Laçi_7430_700,41
2023-10-03 09:46:30.000,21.166178,42.657522,18,1,1,0,267.0,Nak Berisha,665298720,way,380,2912,Nak_Berisha_380_2912,42
2023-10-03 10:36:13.000,21.17717,42.656573,12,1,1,0,293.0,Preng Doçi,223072787,way,164,1329,Preng_Doçi_164_1329,43
2023-10-03 12:19:55.000,21.175865,42.655967,10,1,1,0,303.0,Ibrahim Pachlli,50294218,way,114,415,Ibrahim_Pachlli_114_415,44
2023-10-03 12:20:05.000,21.175592,42.6562,16,1,1,0,303.0,Ibrahim Pachlli,50294218,way,114,415,Ibrahim_Pachlli_114_415,44
2023-10-03 12:20:15.000,21.175082,42.656498,16,1,1,0,303.0,Ibrahim Pachlli,50294218,way,114,415,Ibrahim_Pachlli_114_415,44
2023-10-03 13:10:24.000,21.148327,42.653457,26,1,1,0,305.0,Xhevdet Doda,47908261,way,278,6835,Xhevdet_Doda_278_6835,45
2023-10-03 13:10:29.000,21.14837,42.653347,8,1,1,0,305.0,Xhevdet Doda,47908261,way,278,6835,Xhevdet_Doda_278_6835,45
2023-10-03 13:10:30.000,21.148337,42.653317,15,1,1,0,305.0,Xhevdet Doda,47908261,way,278,6835,Xhevdet_Doda_278_6835,45
2023-10-03 16:21:35.000,21.15961,42.65306,19,1,1,1,334.0,Henri Dunan,105242279,way,723,364,Henri_Dunan_723_364,46
2023-10-03 16:21:45.000,21.159728,42.653375,19,1,1,1,334.0,Henri Dunan,105242279,way,723,364,Henri_Dunan_723_364,46
2023-10-03 16:21:55.000,21.159823,42.653625,7,1,1,1,334.0,Henri Dunan,105242279,way,723,364,Henri_Dunan_723_364,46
2023-10-03 16:21:59.000,21.1598,42.653685,9,1,1,1,334.0,Henri Dunan,661851660,way,723,364,Henri_Dunan_723_364,46
2023-10-03 17:17:51.000,21.148377,42.653352,20,1,1,0,335.0,Xhevdet Doda,47908261,way,278,6835,Xhevdet_Doda_278_6835,47
2023-10-03 17:42:10.000,21.137025,42.658182,32,1,1,0,340.0,Fan S. Noli,31671473,way,112,7064,Fan_S._Noli_112_7064,48
2023-10-03 19:25:52.000,21.167443,42.6657,11,1,1,1,352.0,Hamdi Mramori,676938952,way,80,3645,Hamdi_Mramori_80_3645,49
2023-10-03 19:40:11.000,21.16058,42.6655,17,1,1,0,353.0,Migjeni,670783762,way,3486,556,Migjeni_3486_556,50
2023-10-03 19:57:13.000,21.142512,42.654325,59,1,1,0,357.0,4 Korriku,723279148,way,7179,3245,4_Korriku_7179_3245,51
2023-10-04 05:47:20.000,21.145178,42.657297,21,1,1,0,368.0,Mine Peza,841636264,way,837,1942,Mine_Peza_837_1942,52
2023-10-04 05:52:31.000,21.136927,42.658192,8,1,1,0,371.0,Fan S. Noli,31671473,way,112,7064,Fan_S._Noli_112_7064,53
2023-10-04 06:48:40.000,21.16854,42.651315,10,1,1,1,374.0,Elez Geci,665333414,way,155,6641,Elez_Geci_155_6641,54
2023-10-04 06:48:42.000,21.168548,42.65139,16,1,1,0,374.0,Elez Geci,665333414,way,155,6641,Elez_Geci_155_6641,54
2023-10-04 06:48:52.000,21.168458,42.651733,10,1,1,0,374.0,Elez Geci,665333414,way,155,6641,Elez_Geci_155_6641,54
2023-10-04 06:58:30.000,21.175295,42.64538,0,1,1,1,378.0,Skënder Çeku,723890379,way,3358,3603,Skënder_Çeku_3358_3603,55
2023-10-04 06:58:40.000,21.175295,42.64538,0,1,1,1,378.0,Skënder Çeku,723890379,way,3358,3603,Skënder_Çeku_3358_3603,55
2023-10-04 06:58:43.000,21.175387,42.64538,6,1,1,1,378.0,Skënder Çeku,723890379,way,3358,3603,Skënder_Çeku_3358_3603,55
2023-10-04 06:58:53.000,21.175407,42.645427,0,1,1,1,378.0,Skënder Çeku,723890379,way,3358,3603,Skënder_Çeku_3358_3603,55
2023-10-04 06:58:56.000,21.17538,42.645392,7,1,1,1,378.0,Skënder Çeku,723890379,way,3358,3603,Skënder_Çeku_3358_3603,55
2023-10-04 06:58:58.000,21.175307,42.645382,11,1,1,0,378.0,Skënder Çeku,723890379,way,3358,3603,Skënder_Çeku_3358_3603,55
2023-10-04 07:04:17.000,21.175567,42.656193,19,1,1,0,378.0,Ibrahim Pachlli,50294218,way,114,415,Ibrahim_Pachlli_114_415,56
2023-10-04 07:27:44.000,21.162903,42.669855,24,1,1,1,380.0,Shemsi Ahmeti,380981294,way,2100,2101,Shemsi_Ahmeti_2100_2101,57
2023-10-04 08:23:33.000,21.151847,42.660842,39,1,1,0,408.0,Bashkim Fehmiu,741757682,way,1857,2050,Bashkim_Fehmiu_1857_2050,58
2023-10-04 08:44:16.000,21.157618,42.659975,24,1,1,0,409.0,Dritan Hoxha,4854727,way,44,3452,Dritan_Hoxha_44_3452,59
2023-10-04 09:03:44.000,21.160557,42.6649,28,1,1,0,410.0,Migjeni,50833767,way,3486,556,Migjeni_3486_556,60
2023-10-04 09:03:54.000,21.160602,42.664515,5,1,1,0,410.0,Migjeni,50833767,way,3486,556,Migjeni_3486_556,60
2023-10-04 09:04:04.000,21.160625,42.664132,4,1,1,0,410.0,Migjeni,50833767,way,3486,556,Migjeni_3486_556,60
2023-10-04 09:04:15.000,21.160627,42.664017,13,1,1,0,410.0,Migjeni,50833767,way,3486,556,Migjeni_3486_556,60
2023-10-04 10:55:31.000,21.157413,42.660047,7,1,1,0,424.0,Dritan Hoxha,4854727,way,44,3452,Dritan_Hoxha_44_3452,61
2023-10-04 10:55:41.000,21.157432,42.660037,0,1,1,0,424.0,Dritan Hoxha,4854727,way,44,3452,Dritan_Hoxha_44_3452,61
2023-10-04 10:55:51.000,21.157432,42.660037,0,1,1,0,424.0,Dritan Hoxha,4854727,way,44,3452,Dritan_Hoxha_44_3452,61
2023-10-04 10:56:21.000,21.157488,42.659993,8,1,1,0,424.0,Dritan Hoxha,4854727,way,44,3452,Dritan_Hoxha_44_3452,61
2023-10-04 10:56:31.000,21.157575,42.659905,8,1,1,0,424.0,Dritan Hoxha,4854727,way,44,3452,Dritan_Hoxha_44_3452,61
2023-10-04 11:21:37.000,21.162623,42.64819,15,1,1,0,426.0,Mark Dizdari,281663128,way,7312,127,Mark_Dizdari_7312_127,62
2023-10-04 11:35:13.000,21.162695,42.640213,22,1,1,0,426.0,Elbasani,113702982,way,405,887,Elbasani_405_887,63
2023-10-04 11:38:18.000,21.162297,42.640197,21,1,1,0,427.0,Elbasani,113702982,way,405,887,Elbasani_405_887,63
2023-10-04 11:38:28.000,21.162855,42.64023,0,1,1,0,427.0,Elbasani,113702982,way,405,887,Elbasani_405_887,63
2023-10-04 11:49:29.000,21.181303,42.655637,13,1,1,0,427.0,Kristo Luarasi,49057009,way,350,356,Kristo_Luarasi_350_356,64
2023-10-04 11:49:39.000,21.181508,42.655475,7,1,1,0,427.0,Kristo Luarasi,49057009,way,350,356,Kristo_Luarasi_350_356,64
2023-10-04 11:49:49.000,21.18184,42.655172,18,1,1,0,427.0,Kristo Luarasi,49057009,way,350,356,Kristo_Luarasi_350_356,64
2023-10-04 11:49:59.000,21.182308,42.654728,22,1,1,0,427.0,Kristo Luarasi,49057009,way,350,356,Kristo_Luarasi_350_356,64
